file,label
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3491.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3728.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2925.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2687.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3779.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4027.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3854.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2277.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2938.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3237.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3608.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4028.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3486.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3998.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2889.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3845.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2816.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4040.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2526.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3361.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2784.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2283.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3745.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3255.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3339.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3114.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2913.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3125.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4022.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3648.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2205.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2295.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3191.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3719.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3148.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4132.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2306.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3061.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3723.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2987.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3303.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3887.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3562.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3402.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4032.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2233.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2794.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2135.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3196.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2347.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3382.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4168.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2407.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2382.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3681.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2708.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2626.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2960.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3455.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2735.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3274.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3798.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2706.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2147.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2270.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2251.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2142.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3388.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2510.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2345.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3685.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3097.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3610.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4159.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3966.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3463.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2528.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2502.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3537.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3391.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3337.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3677.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2344.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2648.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2406.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2613.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3576.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3640.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2754.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4052.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3291.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3682.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3340.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2389.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2529.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3823.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2340.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3554.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3586.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3567.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2563.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2623.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2279.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_4116.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3706.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3707.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_3886.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2566.png,powdery_mildew
/workspaces/PP5-Cherry-Leaves/inputs/leaves_dataset/cherry-leaves/processed_images/train/powdery_mildew/processed_image_2235.png,powdery_mildew
